CreatedAt,Replies,Favorites,Impressions,Sentiment,UserValue,TweetValue,InfluenceScore,price
1702958379,1,1,1556,undefined,2,0.4,0.008111771,0.09231
1702958393,0,0,0,positive,0.1,0.11,0,0.09231
1702958396,0,0,1556,neutral,2,1,0.008111771,0.09231
1702958400,1,0,1556,undefined,2,0.4,0.008111771,0.0923
1702958403,0,0,2841,neutral,8.24,10.88,0.013583293,0.0923
1702958405,0,0,4220,neutral,1.42,1.87,0.15329846,0.0923
1702958413,0,0,0,neutral,0.01,0.01,0,0.0923
1702958443,0,0,84,undefined,0.68,0.34,0.170731707,0.0923
1702958450,0,0,0,positive,0.01,0.01,0,0.0923
1702958452,0,0,2149,undefined,33.37,16.68,0.046913203,0.0923
1702958455,1,0,4448,positive,22.39,4.48,0.003316522,0.0923
1702958456,0,0,89,neutral,2.8,3.7,0.05,0.0923
1702958459,0,0,0,positive,0.23,0.25,0,0.0923
1702958465,0,33,10623,neutral,7.41,9.78,0.075438871,0.09231
1702958478,0,0,0,undefined,18.39,9.2,0,0.09231
1702958489,0,0,17020,neutral,10.28,5.14,0.008280989,0.09231
1702958512,0,0,0,positive,0.13,0.14,0,0.09231
1702958534,0,0,0,positive,0.07,0.08,0,0.09243
1702958548,0,0,0,positive,0,0,0,0.09243
1702958552,0,0,2149,positive,33.37,16.68,0.046913203,0.09243
1702958555,0,0,0,positive,0.05,0.06,0,0.09243
1702958576,0,0,0,undefined,18.39,9.2,0,0.09243
1702958580,0,0,25,positive,0.01,0.01,8.333333333,0.09246
1702958584,0,0,0,positive,0.21,0.23,0,0.09246
1702958618,0,0,0,neutral,0.39,0.2,0,0.09246
1702958632,0,0,1,positive,0.96,1.06,0.002702703,0.09246
1702958649,0,0,12,positive,0.01,0.01,6,0.09252
1702958719,1,2,106,neutral,0.51,0.13,0.252380952,0.09261
1702958720,0,0,12,positive,0.03,0.03,1.5,0.09261
1702958722,0,0,0,neutral,3.33,1.67,0,0.09261
1702958726,0,0,106,neutral,0.51,0.26,0.252380952,0.09261
1702958728,0,0,0,positive,3.56,1.78,0,0.09261
1702958771,0,0,0,neutral,0.35,0.17,0,0.09257
1702958784,0,0,2,positive,0.19,0.21,0.032786885,0.09257
1702958796,0,0,0,neutral,2.95,1.48,0,0.09257
1702958809,0,0,0,positive,0,0,0,0.09257
1702958835,0,0,602,neutral,1.19,0.59,0.215307582,0.09263
1702958836,0,0,602,neutral,1.19,0.59,0.215307582,0.09263
1702958846,0,0,0,positive,0.32,0.35,0,0.09263
1702958855,0,0,0,positive,0.14,0.15,0,0.09263
1702958905,0,0,325,undefined,6.72,3.36,0.148469621,0.09291
1702958925,0,0,1,positive,0.07,0.08,0.045454545,0.09291
1702958938,0,0,0,positive,0,0,0,0.09291
1702958940,0,0,144,neutral,0.05,0.05,2.057142857,0.09294
1702959063,0,0,0,positive,0.7,0.35,0,0.09296
1702959064,0,0,0,neutral,0.57,0.28,0,0.09296
1702959074,1,0,1,positive,0.11,0.02,0.014705882,0.09296
1702959091,0,0,0,positive,0.02,0.02,0,0.09296
1702959094,0,0,0,positive,0.02,0.02,0,0.09296
1702959099,0,0,1,positive,0.11,0.12,0.014705882,0.09296
1702959104,0,0,0,positive,0,0,0,0.09296
1702959139,0,0,325,undefined,6.72,3.36,0.148469621,0.09294
1702959148,0,0,0,neutral,1.16,0.58,0,0.09294
1702959156,0,0,0,positive,0,0,0,0.09294
1702959203,0,0,0,undefined,2.97,1.49,0,0.09298
1702959207,0,0,0,neutral,1.51,0.76,0,0.09298
1702959243,0,0,70,positive,0.07,0.08,3.5,0.09295
1702959245,0,0,0,positive,0,0,0,0.09295
1702959262,0,0,0,neutral,0.59,0.29,0,0.09295
1702959265,0,0,0,neutral,31.25,15.63,0,0.09295
1702959308,0,0,84,neutral,0.68,0.34,0.170731707,0.09295
1702959319,0,0,0,positive,0.26,0.29,0,0.09295
1702959320,0,0,0,positive,0,0,0,0.09295
1702959340,0,0,0,neutral,0.36,0.18,0,0.09295
1702959346,0,0,1,positive,0.17,0.19,0.01754386,0.09295
1702959358,0,0,0,neutral,0.49,0.24,0,0.09295
1702959385,0,0,0,positive,0,0,0,0.09296
1702959445,0,0,1,positive,0.17,0.19,0.018181818,0.0931
1702959459,0,0,0,neutral,0.08,0.04,0,0.0931
1702959463,0,0,0,positive,0,0,0,0.0931
1702959504,0,0,325,positive,6.72,3.36,0.148469621,0.09303
1702959533,0,0,0,positive,0,0,0,0.09303
1702959551,0,0,0,undefined,0.7,0.35,0,0.09323
1702959555,0,0,325,positive,6.72,3.36,0.148469621,0.09323
1702959621,0,0,0,positive,0,0,0,0.09311
1702959625,0,0,114,neutral,1.72,0.86,0.051258993,0.09311
1702959641,0,0,1,positive,0.14,0.15,0.02173913,0.09311
1702959645,0,0,0,neutral,0.17,0.09,0,0.09311
1702959677,0,0,0,neutral,2.06,1.03,0,0.09297
1702959677,0,0,2604,neutral,11.55,5.78,0.745918075,0.09297
1702959693,0,62,29383,neutral,23.48,30.99,0.065875258,0.09297
1702959696,0,0,0,neutral,2.06,1.03,0,0.09297
1702959728,0,0,0,positive,0.07,0.08,0,0.093
1702959761,0,0,0,positive,0.1,0.11,0,0.093
1702959766,0,0,0,positive,0,0,0,0.093
1702959773,0,0,0,positive,0,0,0,0.093
1702959776,0,0,7794,undefined,4.72,2.36,0.287389381,0.093
1702959797,0,0,1,positive,0.06,0.07,0.055555556,0.09294
1702959824,0,0,1,positive,0.17,0.19,0.018181818,0.09294
1702959829,0,0,3568,neutral,0.15,0.15,2.541310541,0.09294
1702959842,0,0,0,positive,0,0,0,0.09291
1702959875,0,0,1383,undefined,39.71,19.86,0.013482423,0.09291
1702959881,0,0,0,positive,0,0,0,0.09291
1702959888,0,0,2,positive,0.33,0.36,0.01754386,0.09291
1702959899,0,1,158,positive,1.69,1.86,0.103267974,0.09291
1702959912,0,0,0,positive,0,0,0,0.09285
1702959917,0,0,0,positive,0.17,0.19,0,0.09285
1702959930,0,0,0,undefined,1.76,0.88,0,0.09285
1702959974,0,0,1,positive,0.03,0.03,0.111111111,0.09279
1702959975,0,0,230,undefined,1.57,1.73,0.087954111,0.09279
1702959977,0,0,0,positive,0,0,0,0.09279
1702959979,1,0,2,positive,0.72,0.14,0.003703704,0.09279
1702959996,0,0,1,positive,0.08,0.09,0.043478261,0.09279
1702960003,0,0,2,positive,0.72,0.79,0.003703704,0.09279
1702960110,0,18,740,undefined,3.03,3.33,0.790598291,0.09268
1702960114,0,0,0,positive,0,0,0,0.09268
1702960121,0,0,0,positive,0,0,0,0.09268
1702960126,0,0,0,undefined,2.06,1.03,0,0.09268
1702960132,0,0,78577,neutral,38.9,19.45,0.259308638,0.09268
1702960138,0,0,0,neutral,0.04,0.02,0,0.09268
1702960190,0,0,0,neutral,2.06,1.03,0,0.0927
1702960191,0,0,1,positive,0.37,0.41,0.007633588,0.0927
1702960210,0,2,15903,neutral,12.83,16.94,0.091201569,0.0927
1702960215,0,0,0,positive,0.03,0.03,0,0.0927
1702960225,0,0,0,positive,0,0,0,0.0927
1702960242,0,0,0,positive,0.13,0.14,0,0.0927
1702960246,0,0,1,positive,0.15,0.17,0.023809524,0.0927
1702960246,0,0,0,neutral,2.06,1.03,0,0.0927
1702960249,0,0,0,neutral,2.06,1.03,0,0.0927
1702960257,0,0,110,neutral,2.23,1.11,0.073825503,0.0927
1702960277,0,0,0,positive,0.56,0.28,0,0.0927
1702960284,0,0,0,positive,2.36,1.18,0,0.0927
1702960288,0,0,0,positive,0,0,0,0.0927
1702960302,0,0,0,neutral,0.36,0.18,0,0.0927
1702960303,0,0,0,positive,0,0,0,0.0927
1702960355,0,0,0,positive,0,0,0,0.09264
1702960359,0,8,19862,neutral,2.69,3.55,1.035827901,0.09264
1702960418,0,0,5,positive,0.07,0.08,0.227272727,0.09262
1702960425,0,0,0,positive,0,0,0,0.09262
1702960464,0,37,19862,neutral,2.69,3.55,1.035827901,0.09254
1702960494,0,0,0,positive,0,0,0,0.09254
1702960500,0,0,0,positive,0,0,0,0.09247
1702960514,0,0,2459,positive,0.08,0.08,1.617763158,0.09247
1702960529,0,0,0,positive,0.16,0.18,0,0.09247
1702960534,0,0,0,positive,0.45,0.5,0,0.09247
1702960536,0,0,5,positive,0.01,0.01,2.5,0.09247
1702960569,0,0,0,positive,0,0,0,0.09249
1702960569,0,0,1,positive,0.05,0.06,0.066666667,0.09249
1702960576,0,0,0,positive,0.12,0.13,0,0.09249
1702960593,0,0,0,positive,0.12,0.13,0,0.09249
1702960604,0,0,7352,neutral,5.1,2.55,0.279182805,0.09249
1702960610,0,0,0,undefined,2.06,1.03,0,0.09249
1702960623,0,68,19862,neutral,2.69,3.55,1.035827901,0.09235
1702960641,0,0,0,positive,0,0,0,0.09235
1702960647,0,0,0,neutral,0.1,0.05,0,0.09235
1702960655,0,0,0,positive,0.1,0.05,0,0.09235
1702960659,0,0,0,neutral,0.1,0.05,0,0.09235
1702960662,0,0,0,neutral,0.1,0.05,0,0.09235
1702960693,0,0,0,positive,0,0,0,0.09245
1702960695,0,0,0,positive,0.01,0.01,0,0.09245
1702960696,0,0,0,neutral,16.59,8.29,0,0.09245
1702960698,0,0,0,positive,0.02,0.02,0,0.09245
1702960700,0,0,0,positive,2.06,1.03,0,0.09245
1702960722,0,0,0,undefined,2.06,1.03,0,0.09245
1702960738,0,0,0,positive,2.06,1.03,0,0.09245
1702960748,1,0,35,neutral,0.11,0.02,1.25,0.09252
1702960829,0,12,19862,negative,2.69,3.55,1.035827901,0.09247
1702960853,0,0,0,positive,0,0,0,0.09247
1702960873,0,0,0,positive,0.19,0.21,0,0.09243
1702960925,0,0,0,positive,0.77,0.85,0,0.0924
1702960941,0,2,91,neutral,1.51,1.66,0.148450245,0.0924
1702960966,0,0,7352,undefined,5.1,2.55,0.279182805,0.0924
1702960986,1,1,7352,undefined,5.1,1.02,0.279182805,0.09233
1702961060,0,0,1,positive,0.2,0.22,0.015384615,0.09229
1702961075,0,1,701,neutral,0.56,0.74,1.145424837,0.09229
1702961093,0,0,88,negative,0.3,0.15,0.055555556,0.09229
1702961124,0,0,2,positive,0.17,0.19,0.036363636,0.09235
1702961126,0,0,88,neutral,0.3,0.15,0.055555556,0.09235
1702961148,0,0,0,neutral,0.03,0.01,0,0.09235
1702961158,0,0,1,positive,0.02,0.02,0.2,0.09235
1702961163,0,0,0,positive,0.05,0.03,0,0.09243
1702961199,0,0,0,positive,0,0,0,0.09243
1702961248,0,2,10623,neutral,7.41,9.78,0.075438871,0.09247
1702961283,0,0,0,positive,0,0,0,0.09251
1702961344,0,0,88,neutral,0.3,0.15,0.055555556,0.09245
1702961345,0,1,27,neutral,0,0,27,0.09245
1702961350,0,0,88,neutral,0.3,0.15,0.055555556,0.09245
1702961443,0,0,0,undefined,0.13,0.07,0,0.09253
1702961460,0,0,0,neutral,3.23,1.61,0,0.09258
1702961494,0,0,0,neutral,3.23,1.61,0,0.09258
1702961518,1,2,119,neutral,0.2,0.05,0.444029851,0.09258
1702961578,0,0,31,positive,0.02,0.02,5.166666667,0.09264
1702961603,0,0,0,undefined,0.88,0.44,0,0.09264
1702961620,0,0,0,neutral,0.88,0.44,0,0.09264
1702961623,0,0,0,positive,0.88,0.44,0,0.09264
1702961634,0,0,0,neutral,2.46,1.23,0,0.09264
1702961638,0,0,0,positive,2.46,1.23,0,0.09264
1702961638,0,0,0,positive,0.14,0.15,0,0.09264
1702961647,0,0,0,neutral,0.88,0.44,0,0.09258
1702961687,0,0,1,positive,0.03,0.03,0.111111111,0.09258
1702961698,0,0,0,positive,0.07,0.08,0,0.09258
1702961702,0,0,0,neutral,0.03,0.01,0,0.09261
1702961719,0,0,0,positive,0.17,0.09,0,0.09261
1702961729,0,0,0,positive,0.04,0.04,0,0.09261
1702961737,0,0,0,undefined,6.98,3.49,0,0.09261
1702961767,0,0,88,neutral,0.3,0.15,0.055555556,0.09258
1702961768,0,0,0,positive,0.26,0.13,0,0.09258
1702961786,0,0,0,neutral,0.24,0.12,0,0.09258
1702961826,0,0,2149,positive,33.37,16.68,0.046913203,0.09261
1702961885,0,0,0,positive,0.1,0.11,0,0.09257
1702961946,0,0,0,positive,0.01,0.01,0,0.09255
1702961979,0,0,0,neutral,0.63,0.32,0,0.09255
1702961992,0,0,0,positive,0.06,0.07,0,0.09255
1702962002,0,1,2589,positive,0.41,0.41,1.721409574,0.09256
1702962030,0,0,279,neutral,13.48,6.74,0.015841472,0.09256
1702962059,0,1,1694,undefined,2.33,2.56,0.112933333,0.09256
1702962065,0,0,1,neutral,1.45,0.72,1,0.09261
1702962093,0,0,0,positive,0,0,0,0.09261
1702962110,0,0,0,positive,0.19,0.21,0,0.09261
1702962135,0,0,0,positive,0.19,0.21,0,0.0926
1702962173,0,0,0,positive,0.31,0.34,0,0.0926
1702962185,0,0,0,positive,0.05,0.06,0,0.09264
1702962232,0,0,0,positive,0.05,0.06,0,0.09264
1702962249,0,0,0,positive,0,0,0,0.09256
1702962259,0,0,0,positive,0.12,0.13,0,0.09256
1702962275,0,0,3018,neutral,1.18,1.56,0.529473684,0.09256
1702962308,0,0,0,neutral,0,0,0,0.09263
1702962312,0,0,0,positive,0,0,0,0.09263
1702962343,0,0,0,positive,0.05,0.06,0,0.09263
1702962366,0,0,19,positive,0,0,19,0.09273
1702962377,0,0,0,positive,0,0,0,0.09273
1702962445,0,0,0,positive,0,0,0,0.09273
1702962488,1,1,29,neutral,3.35,0.67,0.026459854,0.0927
1702962502,0,0,0,positive,0,0,0,0.0927
1702962529,0,0,0,positive,0,0,0,0.0927
1702962533,0,0,4,positive,0.04,0.04,0.4,0.0927
1702962537,0,0,0,positive,0.7,0.77,0,0.0927
1702962543,0,0,0,positive,0.53,0.27,0,0.09265
1702962545,0,0,80,neutral,0.02,0.02,16,0.09265
1702962561,0,0,3018,neutral,1.18,1.56,0.529473684,0.09265
1702962563,0,0,0,positive,0,0,0,0.09265
1702962568,0,0,6,positive,0.21,0.23,0.085714286,0.09265
1702962585,1,0,225,positive,4.38,0.88,0.046526055,0.09265
1702962608,0,7,3018,neutral,1.18,1.56,0.529473684,0.09264
1702962616,0,0,0,positive,0,0,0,0.09264
1702962619,0,0,0,positive,0.07,0.08,0,0.09264
1702962631,0,0,0,positive,0,0,0,0.09264
1702962653,0,0,58,positive,0.07,0.08,2.636363636,0.09264
1702962660,0,0,18,positive,0.02,0.02,4.5,0.0927
1702962713,0,0,0,positive,0,0,0,0.0927
1702962717,0,0,6,positive,0.41,0.45,0.040816327,0.0927
1702962723,1,7,1098,neutral,5.93,1.19,0.315336014,0.09269
1702962773,0,0,1098,neutral,5.93,2.96,0.315336014,0.09269
1702962783,0,0,0,neutral,0.27,0.14,0,0.09261
1702962820,0,1,16,neutral,0.03,0.03,2.285714286,0.09261
1702962827,0,0,0,positive,0.09,0.04,0,0.09261
1702962833,0,0,0,positive,0,0,0,0.09261
1702962881,0,0,374,neutral,9.08,11.99,0.056994819,0.09258
1702962884,0,0,0,positive,0.04,0.04,0,0.09258
1702962910,0,0,0,positive,0,0,0,0.09259
1702962928,0,0,0,neutral,2.35,1.18,0,0.09259
1702962950,0,0,1,positive,0.1,0.11,0.033333333,0.09259
1702962954,0,2,119,neutral,3.59,4.74,0.089406461,0.09259
1702963000,0,0,0,positive,0.01,0.01,0,0.09263
1702963082,0,0,0,positive,0.02,0.01,0,0.09268
1702963090,0,0,0,neutral,0.29,0.14,0,0.09268
1702963107,1,0,327,neutral,4.08,0.82,0.022955423,0.09268
1702963143,0,0,0,positive,0,0,0,0.09274
1702963145,0,0,8,positive,0.25,0.28,0.093023256,0.09274
1702963152,0,3,94,neutral,12.55,16.57,0.022488038,0.09274
1702963213,0,0,0,positive,0.02,0.02,0,0.09274
1702963218,0,0,0,positive,0.51,0.56,0,0.09274
1702963218,0,0,0,positive,0,0,0,0.09274
1702963271,0,3,327,undefined,4.08,5.39,0.022955423,0.09272
1702963278,0,0,0,positive,0,0,0,0.09272
1702963288,0,1,11,neutral,0.12,0.12,0.379310345,0.09272
1702963339,0,0,0,positive,0.02,0.01,0,0.09274
1702963358,0,0,0,positive,0.02,0.02,0,0.09274
1702963376,0,0,1,positive,0.13,0.14,0.025,0.09274
1702963390,0,0,2254,undefined,1.05,1.39,2.423655914,0.09275
1702963402,0,0,46,undefined,0.86,0.95,0.085820896,0.09275
1702963411,0,0,0,positive,0,0,0,0.09275
1702963445,0,0,324,neutral,7.13,9.41,0.129703763,0.09276
1702963481,0,0,0,positive,0.01,0.01,0,0.09276
1702963484,0,0,171,neutral,4.88,6.44,0.024825784,0.09276
1702963523,0,0,0,positive,0.14,0.15,0,0.09278
1702963542,0,0,0,positive,0.02,0.01,0,0.09278
1702963570,0,0,0,positive,0.04,0.04,0,0.09277
1702963570,0,0,46,undefined,0.86,0.43,0.085820896,0.09277
1702963598,0,0,0,positive,0,0,0,0.09277
1702963600,0,0,196,positive,0.17,0.09,3.563636364,0.09277
1702963614,0,0,0,positive,0.62,0.68,0,0.09277
1702963623,0,0,7352,neutral,5.1,2.55,0.279182805,0.09277
1702963626,0,0,1,neutral,1.45,0.72,1,0.09277
1702963645,0,0,0,positive,0.06,0.07,0,0.09277
1702963669,0,0,0,positive,0,0,0,0.09277
1702963686,0,0,1,positive,0.07,0.08,0.045454545,0.0928
1702963692,0,0,0,neutral,0.01,0.01,0,0.0928
1702963694,1,4,649,positive,1.16,0.23,0.267739274,0.0928
1702963714,0,0,0,positive,0.67,0.74,0,0.0928
1702963715,0,0,0,positive,0.25,0.13,0,0.0928
1702963732,0,0,0,neutral,0.19,0.1,0,0.0928
1702963741,0,0,6,positive,0.04,0.04,0.6,0.09287
1702963803,0,1,2841,neutral,8.24,10.88,0.013583293,0.09288
1702963805,0,0,0,positive,0.06,0.07,0,0.09288
1702963810,1,1,7352,undefined,5.1,1.02,0.279182805,0.09288
1702963849,0,0,0,positive,0.01,0.01,0,0.09288
1702963929,0,0,0,positive,0.03,0.03,0,0.09283
1702963938,0,0,85,positive,0.01,0.01,28.33333333,0.09283
1702963963,0,0,0,positive,0.17,0.19,0,0.09283
1702963967,0,0,0,positive,0,0,0,0.09283
1702963981,0,0,0,positive,0.17,0.19,0,0.09282
1702964029,0,0,0,neutral,0,0,0,0.09282
1702964031,0,0,0,neutral,0,0,0,0.09282
1702964086,0,0,45,positive,0.13,0.14,1.125,0.09287
1702964098,0,0,0,neutral,0.21,0.1,0,0.09287
1702964115,0,0,2459,neutral,0.08,0.08,1.617763158,0.09283
1702964171,0,3,1556,neutral,2,2.2,0.008111771,0.09283
1702964233,0,0,279,neutral,13.48,6.74,0.015841472,0.09283
1702964258,0,0,0,positive,0.3,0.33,0,0.09283
1702964258,0,0,0,neutral,2.08,1.04,0,0.09283
1702964302,0,0,0,positive,0.1,0.11,0,0.09284
1702964321,0,1,168,neutral,0.33,0.36,0.730434783,0.09284
1702964398,0,1,649,undefined,1.16,1.16,0.267739274,0.09288
1702964440,1,3,279,undefined,13.48,3.56,0.015841472,0.09297
1702964473,0,0,0,neutral,0.27,0.14,0,0.09298
1702964474,0,1,412,neutral,9.55,12.61,0.039680247,0.09298
1702964499,0,0,0,positive,0.08,0.09,0,0.09298
1702964504,1,1,29383,positive,23.48,4.7,0.065875258,0.09298
1702964518,1,1,29383,undefined,23.48,4.7,0.065875258,0.09298
1702964521,0,0,0,undefined,0.01,0.01,0,0.09293
1702964530,0,0,0,positive,0.02,0.02,0,0.09293
1702964538,0,0,0,neutral,0.88,0.44,0,0.09293
1702964544,0,0,1,positive,0.15,0.17,0.020408163,0.09293
1702964546,0,0,1,positive,0.06,0.07,0.083333333,0.09293
1702964556,0,0,0,undefined,1.57,0.79,0,0.09293
1702964578,0,0,0,positive,0.3,0.33,0,0.09293
1702964603,0,0,0,positive,0.88,0.44,0,0.09279
1702964608,0,0,0,positive,1.57,0.79,0,0.09279
1702964613,0,0,17,neutral,1.8,0.9,0.011486486,0.09279
1702964635,0,0,0,neutral,1.57,0.79,0,0.09279
1702964642,1,0,17,undefined,1.8,0.36,0.011486486,0.0927
1702964680,0,0,54,neutral,0,0,54,0.0927
1702964688,0,0,0,neutral,1.57,0.79,0,0.0927
1702964708,0,1,569,neutral,2.17,2.17,0.187171053,0.09267
1702964732,0,0,0,negative,1.57,0.79,0,0.09267
1702964733,0,0,0,positive,0.01,0.01,0,0.09267
1702964768,0,0,0,undefined,0.02,0.01,0,0.09263
1702964770,0,0,11,neutral,0.12,0.06,0.379310345,0.09263
1702964773,0,0,0,neutral,0.52,0.26,0,0.09263
1702964849,0,0,0,positive,0,0,0,0.09251
1702964884,0,0,0,neutral,0.1,0.05,0,0.0925
1702964954,1,0,649,neutral,1.16,0.23,0.267739274,0.09247
1702964959,0,0,10,positive,1.45,0.72,0.020120724,0.09247
1702965012,0,7,7584,neutral,1.18,1.56,2.731988473,0.09255
1702965045,0,0,0,positive,0.08,0.09,0,0.09255
1702965056,0,0,0,positive,0.52,0.26,0,0.09255
1702965091,0,0,0,neutral,1.01,0.51,0,0.09263
1702965093,0,0,0,positive,0.4,0.2,0,0.09263
1702965107,0,0,1,positive,0.17,0.19,0.017857143,0.09263
1702965152,0,0,7584,neutral,1.18,0.59,2.731988473,0.09265
1702965191,0,0,0,undefined,0.88,0.44,0,0.09271
1702965217,0,0,0,positive,0.65,0.33,0,0.09271
1702965281,0,0,0,neutral,0.59,0.29,0,0.09263
1702965285,0,0,0,neutral,0.59,0.29,0,0.09263
1702965302,0,0,0,positive,0.36,0.18,0,0.09269
1702965329,0,0,24,positive,0.41,0.45,0.163265306,0.09269
1702965409,0,0,0,neutral,0.3,0.15,0,0.09279
1702965420,0,0,0,neutral,4.14,2.07,0,0.09279
1702965510,0,0,0,neutral,1.57,0.79,0,0.09277
1702965538,0,0,0,positive,0.7,0.35,0,0.09277
1702965585,0,0,0,positive,0.11,0.12,0,0.09275
1702965654,0,0,0,neutral,1.57,0.79,0,0.09279
1702965681,0,1,86,neutral,2.38,3.14,0.102137767,0.0928
1702965690,0,0,0,undefined,0.01,0.01,0,0.0928
1702965802,0,0,1,positive,0.25,0.28,0.011904762,0.09272
1702965806,0,0,1556,undefined,2,1,0.008111771,0.09272
1702965827,1,1,1556,undefined,2,0.4,0.008111771,0.09272
1702965844,1,0,1556,undefined,2,0.4,0.008111771,0.09274
1702965870,0,0,1556,neutral,2,1,0.008111771,0.09274
1702965874,1,1,1556,undefined,2,0.4,0.008111771,0.09274
1702965879,0,0,0,neutral,0.52,0.26,0,0.09274
1702965904,1,0,1556,undefined,2,0.4,0.008111771,0.09278
1702965909,0,0,0,positive,0.02,0.02,0,0.09278
1702965912,1,1,1556,undefined,2,0.4,0.008111771,0.09278
1702965913,1,3,3,neutral,0.22,0.05,0.026785714,0.09278
1702965919,0,0,1556,positive,2,1,0.008111771,0.09278
1702965924,1,0,1556,undefined,2,0.4,0.008111771,0.09278
1702965933,0,0,0,neutral,0.33,0.17,0,0.09278
1702965936,0,38,9434,neutral,82.91,109.44,0.02775163,0.09278
1702965939,0,0,1556,neutral,2,1,0.008111771,0.09278
1702965943,1,1,1556,undefined,2,0.4,0.008111771,0.09278
1702965950,0,0,1556,undefined,2,1,0.008111771,0.09278
1702965954,1,3,1556,undefined,2,0.4,0.008111771,0.09278
1702965962,0,0,1556,neutral,2,1,0.008111771,0.09276
1702965966,1,1,1556,undefined,2,0.4,0.008111771,0.09276
1702965972,0,0,1556,positive,2,1,0.008111771,0.09276
1702965977,1,0,1556,undefined,2,0.4,0.008111771,0.09276
1702965991,1,1,1556,undefined,2,0.4,0.008111771,0.09276
1702966003,1,0,1556,undefined,2,0.4,0.008111771,0.09276
1702966012,0,20,2473,neutral,4.96,6.55,0.361814192,0.09276
1702966012,1,2,1556,undefined,2,0.4,0.008111771,0.09276
1702966019,1,0,1556,undefined,2,0.4,0.008111771,0.09276
1702966039,1,0,1556,undefined,2,0.4,0.008111771,0.09269
1702966046,0,0,1556,neutral,2,1,0.008111771,0.09269
1702966049,0,0,0,positive,0.35,0.17,0,0.09269
1702966050,1,0,1556,undefined,2,0.4,0.008111771,0.09269
1702966051,0,0,0,neutral,0.19,0.1,0,0.09269
1702966071,0,0,0,neutral,0.39,0.2,0,0.09269
1702966076,1,3,17,positive,0.23,0.05,0.283333333,0.09269
1702966078,0,0,1556,negative,2,1,0.008111771,0.09269
1702966079,0,0,1,positive,0.03,0.03,0.166666667,0.09269
1702966082,1,0,1556,undefined,2,0.4,0.008111771,0.0926
1702966095,1,0,1556,undefined,2,0.4,0.008111771,0.0926
1702966101,0,0,0,positive,0.11,0.12,0,0.0926
1702966102,0,0,1556,undefined,2,1,0.008111771,0.0926
1702966105,1,0,1556,undefined,2,0.4,0.008111771,0.0926
1702966106,0,0,0,positive,2.48,1.24,0,0.0926
1702966109,0,0,0,neutral,2.48,1.24,0,0.0926
1702966114,0,0,1556,undefined,2,1,0.008111771,0.0926
1702966118,1,0,1556,undefined,2,0.4,0.008111771,0.0926
1702966130,1,1,1556,undefined,2,0.4,0.008111771,0.0926
1702966142,1,1,1556,undefined,2,0.4,0.008111771,0.09262
1702966165,0,0,13,positive,0.04,0.04,1.083333333,0.09262
1702966182,0,13,9434,neutral,82.91,109.44,0.02775163,0.09262
1702966190,0,1,26,positive,0.08,0.08,1.529411765,0.09262
1702966194,0,0,0,positive,0.1,0.11,0,0.09262
1702966203,0,0,0,neutral,0.4,0.2,0,0.09261
1702966229,1,0,1556,undefined,2,0.4,0.008111771,0.09261
1702966234,0,0,1556,neutral,2,1,0.008111771,0.09261
1702966237,1,1,1556,undefined,2,0.4,0.008111771,0.09261
1702966257,0,0,1556,neutral,2,1,0.008111771,0.09261
1702966262,1,0,1556,undefined,2,0.4,0.008111771,0.09257
1702966275,0,0,1556,neutral,2,1,0.008111771,0.09257
1702966280,1,3,1556,undefined,2,0.4,0.008111771,0.09257
1702966290,1,1,1556,undefined,2,0.4,0.008111771,0.09257
1702966294,0,0,64,neutral,0.1,0.13,0.258064516,0.09257
1702966295,0,0,0,undefined,0.02,0.01,0,0.09257
1702966296,0,0,1556,neutral,2,1,0.008111771,0.09257
1702966300,1,0,1556,undefined,2,0.4,0.008111771,0.09257
1702966307,0,0,1556,neutral,2,1,0.008111771,0.09257
1702966310,1,1,1556,undefined,2,0.4,0.008111771,0.09257
1702966311,0,0,64,positive,0.1,0.13,0.258064516,0.09257
1702966316,0,0,46,undefined,0.86,0.95,0.085820896,0.09257
1702966326,1,1,1556,undefined,2,0.4,0.008111771,0.09259
1702966336,0,0,1556,neutral,2,1,0.008111771,0.09259
1702966338,0,0,75,neutral,0.22,0.29,0.112612613,0.09259
1702966340,1,1,1556,undefined,2,0.4,0.008111771,0.09259
1702966346,0,0,1556,undefined,2,1,0.008111771,0.09259
1702966350,1,0,1556,undefined,2,0.4,0.008111771,0.09259
1702966354,0,0,75,positive,0.22,0.29,0.112612613,0.09259
1702966360,1,1,1556,undefined,2,0.4,0.008111771,0.09259
1702966364,0,0,6,positive,0.12,0.13,0.162162162,0.09259
1702966375,0,0,2,positive,0.06,0.06,0.117647059,0.09259
1702966382,0,0,232,undefined,3.58,1.79,0.044856922,0.09252
1702966384,0,0,0,undefined,0.02,0.01,0,0.09252
1702966391,0,26,6066,neutral,10.22,13.49,0.265772871,0.09252
1702966405,0,0,0,neutral,0.81,0.41,0,0.09252
1702966424,0,3,728,neutral,1.43,1.89,0.129307282,0.09252
1702966439,0,0,0,neutral,0.32,0.16,0,0.09252
1702966441,0,4,728,positive,1.43,1.89,0.129307282,0.09253
1702966442,0,0,0,positive,0,0,0,0.09253
1702966547,0,0,0,positive,0.33,0.17,0,0.09249
1702966594,0,0,0,positive,0.33,0.17,0,0.09245
